sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer
100159,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Vento,Sedan,Petrol,13.81,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
100160,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Vento,Sedan,Petrol,15.18,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,4,0
100161,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.73,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0
100162,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.78,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
100163,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.78,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1
100164,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Ameo,Sedan,Petrol,8.89,56-65,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
100165,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,14.52,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
100166,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,16.58,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,1
100167,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,17.04,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1
100168,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,16.46,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0
100169,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,16.53,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,4,0
100170,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Taigun,SUV,Petrol,15.73,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1
100171,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Vento,Sedan,Petrol,14.51,36-45,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0
100172,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Vento,Sedan,Petrol,15.39,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0
100173,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,14.83,56-65,Female,Salaried - Private,Cash/Full Payment,Referral,4,0
100174,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,16.09,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0
100175,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,16.49,18-25,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
100176,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,15.36,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
100177,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,15.07,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
100178,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.33,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0
100179,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,18.29,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
100180,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.51,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
100181,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.2,26-35,Female,Salaried - Private,Loan/Finance,Referral,4,1
100182,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.44,36-45,Female,Salaried - Private,Loan/Finance,Referral,2,0
100183,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.7,56-65,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,4,0
100184,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Vento,Sedan,Petrol,13.88,56-65,Male,Retired,Loan/Finance,Showroom Walk-in,5,0
100185,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,9.41,26-35,Male,Retired,Cash/Full Payment,Exchange Mela,3,0
100186,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,9.09,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0
100187,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Ameo,Sedan,Petrol,9.68,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0
100188,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Ameo,Sedan,Petrol,9.73,36-45,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,5,0
100189,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,13.75,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,5,1
100190,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,16.72,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0
100191,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,18.04,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,5,1
100192,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,16.09,36-45,Male,Salaried - Private,Loan/Finance,Referral,3,0
100193,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,17.06,46-55,Male,Salaried - Private,Loan/Finance,Referral,3,1
100194,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,16.03,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,1
100195,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Tiguan,SUV,Petrol,39.04,36-45,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,0
100196,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Vento,Sedan,Petrol,12.31,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0
100197,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Vento,Sedan,Petrol,13.86,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,0
100198,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Vento,Sedan,Petrol,13.85,46-55,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,0
100199,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,10.0,65+,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
100200,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Virtus,Sedan,Petrol,16.6,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
100201,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,17.26,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,2,0
100202,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,16.95,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,4,0
100203,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,17.06,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,5,0
100204,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,17.24,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0
100205,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,15.93,46-55,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0
100206,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,15.93,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0
100207,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Polo,Hatchback,Petrol,9.25,46-55,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0
100208,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Polo,Hatchback,Petrol,9.92,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,5,0
100209,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Ameo,Sedan,Petrol,9.96,36-45,Female,Salaried - Private,Loan/Finance,Online Enquiry,3,0
100210,2024-01-01,2024,1,Jan,Kerala,Kochi,Virtus,Sedan,Petrol,15.24,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0
100211,2024-01-01,2024,1,Jan,Kerala,Kochi,Virtus,Sedan,Petrol,16.7,26-35,Male,Retired,Cash/Full Payment,Online Enquiry,5,1
100212,2024-01-01,2024,1,Jan,Kerala,Kochi,Virtus,Sedan,Petrol,15.15,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
100213,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,16.63,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
100214,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,16.19,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
100215,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,17.96,26-35,Female,Salaried - Government,Loan/Finance,Online Enquiry,5,0
100216,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,15.5,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,0
100217,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,17.69,26-35,Female,Retired,Cash/Full Payment,Showroom Walk-in,3,0
100218,2024-01-01,2024,1,Jan,Kerala,Kochi,Tiguan,SUV,Petrol,38.78,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,4,0
100219,2024-01-01,2024,1,Jan,Kerala,Kochi,Vento,Sedan,Petrol,13.75,65+,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,1
100220,2024-01-01,2024,1,Jan,Kerala,Kochi,Polo,Hatchback,Petrol,8.69,26-35,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0
100221,2024-01-01,2024,1,Jan,Kerala,Kochi,Polo,Hatchback,Petrol,9.06,56-65,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
100222,2024-01-01,2024,1,Jan,Kerala,Kochi,Ameo,Sedan,Petrol,10.76,18-25,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
100223,2024-01-01,2024,1,Jan,Kerala,Kochi,Ameo,Sedan,Petrol,10.31,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,1
100224,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.44,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0
100225,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.26,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
100226,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,15.56,36-45,Female,Retired,Loan/Finance,Online Enquiry,4,0
100227,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,16.11,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
100228,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,19.02,46-55,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,1
100229,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,16.54,26-35,Female,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,0
100230,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Vento,Sedan,Petrol,14.88,26-35,Male,Salaried - Government,Cash/Full Payment,Online Enquiry,5,1
100231,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Vento,Sedan,Petrol,13.25,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0
100232,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,9.34,26-35,Female,Retired,Loan/Finance,Showroom Walk-in,4,1
100233,2024-01-01,2024,1,Jan,Haryana,Gurugram,Virtus,Sedan,Petrol,15.9,56-65,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0
100234,2024-01-01,2024,1,Jan,Haryana,Gurugram,Virtus,Sedan,Petrol,15.35,36-45,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,1
100235,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,16.31,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0
100236,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,17.77,36-45,Female,Salaried - Private,Loan/Finance,Referral,2,0
100237,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,17.75,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Auto Expo/Event,5,0
100238,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,15.72,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,3,0
100239,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,17.1,36-45,Female,Salaried - Private,Loan/Finance,Referral,4,0
100240,2024-01-01,2024,1,Jan,Haryana,Gurugram,Tiguan,SUV,Petrol,35.66,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
100241,2024-01-01,2024,1,Jan,Haryana,Gurugram,Tiguan,SUV,Petrol,40.38,65+,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0
100242,2024-01-01,2024,1,Jan,Haryana,Gurugram,Vento,Sedan,Petrol,14.3,36-45,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0
100243,2024-01-01,2024,1,Jan,Haryana,Gurugram,Vento,Sedan,Petrol,15.15,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0
100244,2024-01-01,2024,1,Jan,Haryana,Gurugram,Polo,Hatchback,Petrol,9.47,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
100245,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,17.01,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,4,0
100246,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,15.33,26-35,Male,Retired,Loan/Finance,Exchange Mela,4,0
100247,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,15.69,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
100248,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,16.74,36-45,Male,Retired,Loan/Finance,Showroom Walk-in,4,0
100249,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,19.57,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,4,0
100250,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Vento,Sedan,Petrol,12.66,46-55,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,1
100251,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Ameo,Sedan,Petrol,9.18,46-55,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,4,1
100252,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,14.66,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,1
100253,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.82,26-35,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0
100254,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.42,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,2,0
100255,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,17.8,36-45,Female,Salaried - Government,Cash/Full Payment,Showroom Walk-in,5,0
100256,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,14.69,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,1,0
100257,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.11,46-55,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0
100258,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.65,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,3,0
100259,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.25,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,5,0
100260,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.58,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,1
100261,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.17,46-55,Male,Salaried - Government,Loan/Finance,Referral,4,0
100262,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.24,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
100263,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.07,26-35,Male,Salaried - Private,Loan/Finance,Referral,5,0
100264,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.12,46-55,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
100265,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,16.12,26-35,Male,Salaried - Private,Cash/Full Payment,Referral,4,0
100266,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Tiguan,SUV,Petrol,35.17,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,4,1
100267,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Tiguan,SUV,Petrol,35.32,26-35,Female,Salaried - Private,Cash/Full Payment,Referral,5,0
100268,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Tiguan,SUV,Petrol,42.98,46-55,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Online Enquiry,5,1
100269,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Vento,Sedan,Petrol,14.27,56-65,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0
100270,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.09,56-65,Male,Salaried - Government,Loan/Finance,Exchange Mela,5,0
100271,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Polo,Hatchback,Petrol,9.95,36-45,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,0
100272,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Ameo,Sedan,Petrol,9.62,26-35,Female,Self-Employed/Business,Loan/Finance,Referral,3,0
100273,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Ameo,Sedan,Petrol,10.2,26-35,Male,Retired,Loan/Finance,Referral,4,0
100274,2024-02-01,2024,2,Feb,Maharashtra,Pune,Virtus,Sedan,Petrol,15.64,36-45,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0
100275,2024-02-01,2024,2,Feb,Maharashtra,Pune,Taigun,SUV,Petrol,16.64,46-55,Female,Salaried - Private,Loan/Finance,Referral,4,0
100276,2024-02-01,2024,2,Feb,Maharashtra,Pune,Taigun,SUV,Petrol,17.35,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0
100277,2024-02-01,2024,2,Feb,Maharashtra,Pune,Taigun,SUV,Petrol,16.64,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0
100278,2024-02-01,2024,2,Feb,Maharashtra,Pune,Taigun,SUV,Petrol,15.59,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,3,0
100279,2024-02-01,2024,2,Feb,Maharashtra,Pune,Taigun,SUV,Petrol,15.95,26-35,Female,Self-Employed/Business,Cash/Full Payment,Online Enquiry,4,0
100280,2024-02-01,2024,2,Feb,Maharashtra,Pune,Taigun,SUV,Petrol,16.22,36-45,Male,Retired,Loan/Finance,Online Enquiry,4,0
100281,2024-02-01,2024,2,Feb,Maharashtra,Pune,Tiguan,SUV,Petrol,39.23,56-65,Female,Salaried - Private,Loan/Finance,Exchange Mela,4,1
100282,2024-02-01,2024,2,Feb,Maharashtra,Pune,Tiguan,SUV,Petrol,40.76,26-35,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,0
100283,2024-02-01,2024,2,Feb,Maharashtra,Pune,Polo,Hatchback,Petrol,9.34,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,4,1
100284,2024-02-01,2024,2,Feb,Maharashtra,Pune,Polo,Hatchback,Petrol,9.09,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0
100285,2024-02-01,2024,2,Feb,Maharashtra,Pune,Polo,Hatchback,Petrol,9.57,26-35,Female,Salaried - Government,Loan/Finance,Referral,5,0
100286,2024-02-01,2024,2,Feb,Maharashtra,Pune,Polo,Hatchback,Petrol,9.79,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,1
100287,2024-02-01,2024,2,Feb,Maharashtra,Nagpur,Virtus,Sedan,Petrol,15.02,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,3,0
100288,2024-02-01,2024,2,Feb,Maharashtra,Nagpur,Taigun,SUV,Petrol,18.24,36-45,Female,Retired,Cash/Full Payment,Auto Expo/Event,4,1
100289,2024-02-01,2024,2,Feb,Maharashtra,Nagpur,Tiguan,SUV,Petrol,40.58,18-25,Female,Salaried - Private,Loan/Finance,Referral,5,0
100290,2024-02-01,2024,2,Feb,Maharashtra,Nagpur,Polo,Hatchback,Petrol,9.53,56-65,Male,Retired,Cash/Full Payment,Online Enquiry,4,0
100291,2024-02-01,2024,2,Feb,Maharashtra,Nagpur,Ameo,Sedan,Petrol,8.8,36-45,Female,Salaried - Private,Loan/Finance,Showroom Walk-in,3,1
100292,2024-02-01,2024,2,Feb,Delhi,New Delhi,Virtus,Sedan,Petrol,15.4,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
100293,2024-02-01,2024,2,Feb,Delhi,New Delhi,Virtus,Sedan,Petrol,15.63,36-45,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,3,1
100294,2024-02-01,2024,2,Feb,Delhi,New Delhi,Virtus,Sedan,Petrol,15.96,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0
100295,2024-02-01,2024,2,Feb,Delhi,New Delhi,Virtus,Sedan,Petrol,14.47,46-55,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0
100296,2024-02-01,2024,2,Feb,Delhi,New Delhi,Virtus,Sedan,Petrol,14.92,26-35,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,5,1
100297,2024-02-01,2024,2,Feb,Delhi,New Delhi,Virtus,Sedan,Petrol,16.7,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0
100298,2024-02-01,2024,2,Feb,Delhi,New Delhi,Virtus,Sedan,Petrol,13.71,18-25,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0
100299,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,15.5,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0
100300,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,16.43,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,1
100301,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,15.96,36-45,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,4,0
100302,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,17.23,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0
100303,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,16.53,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,4,0
100304,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,16.43,26-35,Male,Salaried - Government,Loan/Finance,Auto Expo/Event,5,0
100305,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,17.16,36-45,Female,Salaried - Private,Loan/Finance,Online Enquiry,4,0
100306,2024-02-01,2024,2,Feb,Delhi,New Delhi,Taigun,SUV,Petrol,16.57,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,1,0
100307,2024-02-01,2024,2,Feb,Delhi,New Delhi,Tiguan,SUV,Petrol,37.92,36-45,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0
100308,2024-02-01,2024,2,Feb,Delhi,New Delhi,Vento,Sedan,Petrol,14.4,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1
100309,2024-02-01,2024,2,Feb,Delhi,New Delhi,Vento,Sedan,Petrol,15.06,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
100310,2024-02-01,2024,2,Feb,Delhi,New Delhi,Vento,Sedan,Petrol,14.04,26-35,Male,Retired,Cash/Full Payment,Referral,5,0
100311,2024-02-01,2024,2,Feb,Delhi,New Delhi,Vento,Sedan,Petrol,14.6,65+,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Showroom Walk-in,4,1
100312,2024-02-01,2024,2,Feb,Delhi,New Delhi,Polo,Hatchback,Petrol,10.15,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0
100313,2024-02-01,2024,2,Feb,Delhi,New Delhi,Polo,Hatchback,Petrol,9.82,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,2,0
100314,2024-02-01,2024,2,Feb,Delhi,New Delhi,Polo,Hatchback,Petrol,10.17,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0
100315,2024-02-01,2024,2,Feb,Delhi,New Delhi,Ameo,Sedan,Petrol,10.95,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0
100316,2024-02-01,2024,2,Feb,Karnataka,Bengaluru,Virtus,Sedan,Petrol,15.27,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,1
100317,2024-02-01,2024,2,Feb,Karnataka,Bengaluru,Virtus,Sedan,Petrol,16.46,26-35,Male,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,4,0
