sale_id,date,year,month,month_name,state,city,model,segment,fuel,price_lakh,customer_age_band,customer_gender,customer_occupation,payment_mode,sales_channel,csat_score,is_repeat_customer,revenue_lakh,revenue_rs,quarter,month_year
100129,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Taigun,SUV,Petrol,15.55,36-45,Male,Retired,Loan/Finance,Online Enquiry,4,0,15.55,1555000.0,1,Jan-2024
100130,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Taigun,SUV,Petrol,18.07,65+,Male,Self-Employed/Business,Cash/Full Payment,Exchange Mela,2,0,18.07,1807000.0,1,Jan-2024
100131,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Taigun,SUV,Petrol,16.27,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,16.27,1627000.0,1,Jan-2024
100132,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Taigun,SUV,Petrol,17.34,56-65,Male,Salaried - Government,Cash/Full Payment,Showroom Walk-in,3,0,17.34,1734000.0,1,Jan-2024
100133,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Vento,Sedan,Petrol,14.98,18-25,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,4,0,14.98,1498000.0,1,Jan-2024
100134,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.71,46-55,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0,9.71,971000.0000000001,1,Jan-2024
100135,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.07,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,4,0,9.07,907000.0,1,Jan-2024
100136,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.39,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,5,0,9.39,939000.0,1,Jan-2024
100137,2024-01-01,2024,1,Jan,Gujarat,Ahmedabad,Polo,Hatchback,Petrol,9.69,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,1,9.69,969000.0,1,Jan-2024
100138,2024-01-01,2024,1,Jan,Gujarat,Surat,Virtus,Sedan,Petrol,13.91,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,13.91,1391000.0,1,Jan-2024
100139,2024-01-01,2024,1,Jan,Gujarat,Surat,Virtus,Sedan,Petrol,16.37,65+,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0,16.37,1637000.0,1,Jan-2024
100140,2024-01-01,2024,1,Jan,Gujarat,Surat,Virtus,Sedan,Petrol,16.87,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,16.87,1687000.0,1,Jan-2024
100141,2024-01-01,2024,1,Jan,Gujarat,Surat,Virtus,Sedan,Petrol,15.7,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,5,0,15.7,1570000.0,1,Jan-2024
100142,2024-01-01,2024,1,Jan,Gujarat,Surat,Virtus,Sedan,Petrol,15.1,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0,15.1,1510000.0,1,Jan-2024
100143,2024-01-01,2024,1,Jan,Gujarat,Surat,Virtus,Sedan,Petrol,15.07,56-65,Male,Salaried - Private,Loan/Finance,Referral,5,0,15.07,1507000.0,1,Jan-2024
100144,2024-01-01,2024,1,Jan,Gujarat,Surat,Taigun,SUV,Petrol,16.13,26-35,Male,Salaried - Private,Loan/Finance,Referral,4,0,16.13,1613000.0,1,Jan-2024
100145,2024-01-01,2024,1,Jan,Gujarat,Surat,Taigun,SUV,Petrol,17.08,36-45,Male,Retired,Loan/Finance,Showroom Walk-in,5,0,17.08,1707999.9999999998,1,Jan-2024
100146,2024-01-01,2024,1,Jan,Gujarat,Surat,Taigun,SUV,Petrol,18.0,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,18.0,1800000.0,1,Jan-2024
100147,2024-01-01,2024,1,Jan,Gujarat,Surat,Vento,Sedan,Petrol,12.88,36-45,Male,Salaried - Government,Loan/Finance,Showroom Walk-in,5,1,12.88,1288000.0,1,Jan-2024
100148,2024-01-01,2024,1,Jan,Gujarat,Surat,Polo,Hatchback,Petrol,9.68,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0,9.68,968000.0,1,Jan-2024
100149,2024-01-01,2024,1,Jan,Gujarat,Surat,Ameo,Sedan,Petrol,9.91,46-55,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,2,1,9.91,991000.0,1,Jan-2024
100150,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Virtus,Sedan,Petrol,15.96,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,5,0,15.96,1596000.0,1,Jan-2024
100151,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Virtus,Sedan,Petrol,16.09,46-55,Female,Salaried - Private,Cash/Full Payment,Auto Expo/Event,5,1,16.09,1609000.0,1,Jan-2024
100152,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Virtus,Sedan,Petrol,15.06,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0,15.06,1506000.0,1,Jan-2024
100153,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Taigun,SUV,Petrol,15.69,36-45,Male,Salaried - Government,Loan/Finance,Exchange Mela,3,1,15.69,1569000.0,1,Jan-2024
100154,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Taigun,SUV,Petrol,17.22,46-55,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,17.22,1722000.0,1,Jan-2024
100155,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Taigun,SUV,Petrol,18.55,46-55,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,1,18.55,1855000.0,1,Jan-2024
100156,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Taigun,SUV,Petrol,17.23,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,17.23,1723000.0,1,Jan-2024
100157,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Taigun,SUV,Petrol,18.98,56-65,Male,Self-Employed/Business,Loan/Finance,Referral,4,1,18.98,1898000.0,1,Jan-2024
100158,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Tiguan,SUV,Petrol,38.13,26-35,Female,Self-Employed/Business,Loan/Finance,Showroom Walk-in,3,0,38.13,3813000.0000000005,1,Jan-2024
100159,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Vento,Sedan,Petrol,13.81,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,13.81,1381000.0,1,Jan-2024
100160,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Vento,Sedan,Petrol,15.18,36-45,Male,Salaried - Private,Cash/Full Payment,Referral,4,0,15.18,1518000.0,1,Jan-2024
100161,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.73,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0,9.73,973000.0,1,Jan-2024
100162,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.78,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,9.78,977999.9999999999,1,Jan-2024
100163,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Polo,Hatchback,Petrol,9.78,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1,9.78,977999.9999999999,1,Jan-2024
100164,2024-01-01,2024,1,Jan,West Bengal,Kolkata,Ameo,Sedan,Petrol,8.89,56-65,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,8.89,889000.0,1,Jan-2024
100165,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,14.52,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,5,0,14.52,1452000.0,1,Jan-2024
100166,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,16.58,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,1,16.58,1657999.9999999998,1,Jan-2024
100167,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,17.04,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,1,17.04,1704000.0,1,Jan-2024
100168,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,16.46,36-45,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,0,16.46,1646000.0,1,Jan-2024
100169,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Virtus,Sedan,Petrol,16.53,26-35,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,4,0,16.53,1653000.0,1,Jan-2024
100170,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Taigun,SUV,Petrol,15.73,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,1,15.73,1573000.0,1,Jan-2024
100171,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Vento,Sedan,Petrol,14.51,36-45,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0,14.51,1451000.0,1,Jan-2024
100172,2024-01-01,2024,1,Jan,Rajasthan,Jaipur,Vento,Sedan,Petrol,15.39,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0,15.39,1539000.0,1,Jan-2024
100173,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,14.83,56-65,Female,Salaried - Private,Cash/Full Payment,Referral,4,0,14.83,1483000.0,1,Jan-2024
100174,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,16.09,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0,16.09,1609000.0,1,Jan-2024
100175,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,16.49,18-25,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,16.49,1648999.9999999998,1,Jan-2024
100176,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,15.36,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,15.36,1536000.0,1,Jan-2024
100177,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Virtus,Sedan,Petrol,15.07,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,15.07,1507000.0,1,Jan-2024
100178,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.33,36-45,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,0,16.33,1632999.9999999998,1,Jan-2024
100179,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,18.29,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,18.29,1829000.0,1,Jan-2024
100180,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.51,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,16.51,1651000.0000000002,1,Jan-2024
100181,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.2,26-35,Female,Salaried - Private,Loan/Finance,Referral,4,1,16.2,1620000.0,1,Jan-2024
100182,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.44,36-45,Female,Salaried - Private,Loan/Finance,Referral,2,0,16.44,1644000.0000000002,1,Jan-2024
100183,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Taigun,SUV,Petrol,16.7,56-65,Male,Self-Employed/Business,Cash/Full Payment,Online Enquiry,4,0,16.7,1670000.0,1,Jan-2024
100184,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Vento,Sedan,Petrol,13.88,56-65,Male,Retired,Loan/Finance,Showroom Walk-in,5,0,13.88,1388000.0,1,Jan-2024
100185,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,9.41,26-35,Male,Retired,Cash/Full Payment,Exchange Mela,3,0,9.41,941000.0,1,Jan-2024
100186,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Polo,Hatchback,Petrol,9.09,36-45,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0,9.09,909000.0,1,Jan-2024
100187,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Ameo,Sedan,Petrol,9.68,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0,9.68,968000.0,1,Jan-2024
100188,2024-01-01,2024,1,Jan,Uttar Pradesh,Lucknow,Ameo,Sedan,Petrol,9.73,36-45,Female,Salaried - Government,Loan/Finance,Showroom Walk-in,5,0,9.73,973000.0,1,Jan-2024
100189,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,13.75,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,5,1,13.75,1375000.0,1,Jan-2024
100190,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Virtus,Sedan,Petrol,16.72,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Online Enquiry,4,0,16.72,1672000.0,1,Jan-2024
100191,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,18.04,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,5,1,18.04,1804000.0,1,Jan-2024
100192,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,16.09,36-45,Male,Salaried - Private,Loan/Finance,Referral,3,0,16.09,1609000.0,1,Jan-2024
100193,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,17.06,46-55,Male,Salaried - Private,Loan/Finance,Referral,3,1,17.06,1705999.9999999998,1,Jan-2024
100194,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Taigun,SUV,Petrol,16.03,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,3,1,16.03,1603000.0,1,Jan-2024
100195,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Tiguan,SUV,Petrol,39.04,36-45,Female,Self-Employed/Business,Cash/Full Payment,Showroom Walk-in,3,0,39.04,3904000.0,1,Jan-2024
100196,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Vento,Sedan,Petrol,12.31,36-45,Male,Salaried - Private,Loan/Finance,Referral,5,0,12.31,1231000.0,1,Jan-2024
100197,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Vento,Sedan,Petrol,13.86,26-35,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,5,0,13.86,1386000.0,1,Jan-2024
100198,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Vento,Sedan,Petrol,13.85,46-55,Male,Salaried - Government,Loan/Finance,Online Enquiry,5,0,13.85,1385000.0,1,Jan-2024
100199,2024-01-01,2024,1,Jan,Uttar Pradesh,Noida,Polo,Hatchback,Petrol,10.0,65+,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,10.0,1000000.0,1,Jan-2024
100200,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Virtus,Sedan,Petrol,16.6,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,16.6,1660000.0000000002,1,Jan-2024
100201,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,17.26,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,2,0,17.26,1726000.0000000002,1,Jan-2024
100202,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,16.95,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,4,0,16.95,1695000.0,1,Jan-2024
100203,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,17.06,36-45,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Referral,5,0,17.06,1705999.9999999998,1,Jan-2024
100204,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,17.24,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,0,17.24,1723999.9999999998,1,Jan-2024
100205,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,15.93,46-55,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,5,0,15.93,1593000.0,1,Jan-2024
100206,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Taigun,SUV,Petrol,15.93,46-55,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,5,0,15.93,1593000.0,1,Jan-2024
100207,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Polo,Hatchback,Petrol,9.25,46-55,Female,Self-Employed/Business,Loan/Finance,Exchange Mela,5,0,9.25,925000.0,1,Jan-2024
100208,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Polo,Hatchback,Petrol,9.92,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,5,0,9.92,992000.0,1,Jan-2024
100209,2024-01-01,2024,1,Jan,Punjab,Chandigarh,Ameo,Sedan,Petrol,9.96,36-45,Female,Salaried - Private,Loan/Finance,Online Enquiry,3,0,9.96,996000.0000000001,1,Jan-2024
100210,2024-01-01,2024,1,Jan,Kerala,Kochi,Virtus,Sedan,Petrol,15.24,26-35,Male,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0,15.24,1524000.0,1,Jan-2024
100211,2024-01-01,2024,1,Jan,Kerala,Kochi,Virtus,Sedan,Petrol,16.7,26-35,Male,Retired,Cash/Full Payment,Online Enquiry,5,1,16.7,1670000.0,1,Jan-2024
100212,2024-01-01,2024,1,Jan,Kerala,Kochi,Virtus,Sedan,Petrol,15.15,36-45,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,15.15,1515000.0,1,Jan-2024
100213,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,16.63,26-35,Male,Self-Employed/Business,Loan/Finance,Online Enquiry,4,0,16.63,1663000.0,1,Jan-2024
100214,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,16.19,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,3,0,16.19,1619000.0000000002,1,Jan-2024
100215,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,17.96,26-35,Female,Salaried - Government,Loan/Finance,Online Enquiry,5,0,17.96,1796000.0,1,Jan-2024
100216,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,15.5,26-35,Female,Salaried - Private,Loan/Finance,Online Enquiry,5,0,15.5,1550000.0,1,Jan-2024
100217,2024-01-01,2024,1,Jan,Kerala,Kochi,Taigun,SUV,Petrol,17.69,26-35,Female,Retired,Cash/Full Payment,Showroom Walk-in,3,0,17.69,1769000.0000000002,1,Jan-2024
100218,2024-01-01,2024,1,Jan,Kerala,Kochi,Tiguan,SUV,Petrol,38.78,26-35,Male,Salaried - Private,Cash/Full Payment,Exchange Mela,4,0,38.78,3878000.0,1,Jan-2024
100219,2024-01-01,2024,1,Jan,Kerala,Kochi,Vento,Sedan,Petrol,13.75,65+,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,1,13.75,1375000.0,1,Jan-2024
100220,2024-01-01,2024,1,Jan,Kerala,Kochi,Polo,Hatchback,Petrol,8.69,26-35,Female,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,5,0,8.69,869000.0,1,Jan-2024
100221,2024-01-01,2024,1,Jan,Kerala,Kochi,Polo,Hatchback,Petrol,9.06,56-65,Male,Salaried - Private,Loan/Finance,Online Enquiry,4,0,9.06,906000.0,1,Jan-2024
100222,2024-01-01,2024,1,Jan,Kerala,Kochi,Ameo,Sedan,Petrol,10.76,18-25,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,10.76,1076000.0,1,Jan-2024
100223,2024-01-01,2024,1,Jan,Kerala,Kochi,Ameo,Sedan,Petrol,10.31,26-35,Male,Salaried - Private,Cash/Full Payment,Showroom Walk-in,3,1,10.31,1031000.0,1,Jan-2024
100224,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.44,56-65,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0,15.44,1544000.0,1,Jan-2024
100225,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Virtus,Sedan,Petrol,15.26,26-35,Male,Self-Employed/Business,Loan/Finance,Showroom Walk-in,4,0,15.26,1526000.0,1,Jan-2024
100226,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,15.56,36-45,Female,Retired,Loan/Finance,Online Enquiry,4,0,15.56,1556000.0,1,Jan-2024
100227,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,16.11,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,16.11,1611000.0,1,Jan-2024
100228,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,19.02,46-55,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,5,1,19.02,1902000.0,1,Jan-2024
100229,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Taigun,SUV,Petrol,16.54,26-35,Female,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,0,16.54,1654000.0,1,Jan-2024
100230,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Vento,Sedan,Petrol,14.88,26-35,Male,Salaried - Government,Cash/Full Payment,Online Enquiry,5,1,14.88,1488000.0,1,Jan-2024
100231,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Vento,Sedan,Petrol,13.25,26-35,Male,Salaried - Private,Cash/Full Payment,Online Enquiry,3,0,13.25,1325000.0,1,Jan-2024
100232,2024-01-01,2024,1,Jan,Madhya Pradesh,Indore,Polo,Hatchback,Petrol,9.34,26-35,Female,Retired,Loan/Finance,Showroom Walk-in,4,1,9.34,934000.0,1,Jan-2024
100233,2024-01-01,2024,1,Jan,Haryana,Gurugram,Virtus,Sedan,Petrol,15.9,56-65,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0,15.9,1590000.0,1,Jan-2024
100234,2024-01-01,2024,1,Jan,Haryana,Gurugram,Virtus,Sedan,Petrol,15.35,36-45,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,5,1,15.35,1535000.0,1,Jan-2024
100235,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,16.31,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Showroom Walk-in,4,0,16.31,1630999.9999999998,1,Jan-2024
100236,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,17.77,36-45,Female,Salaried - Private,Loan/Finance,Referral,2,0,17.77,1777000.0,1,Jan-2024
100237,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,17.75,26-35,Male,Professional (Doctor/CA/Lawyer),Cash/Full Payment,Auto Expo/Event,5,0,17.75,1775000.0,1,Jan-2024
100238,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,15.72,46-55,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,3,0,15.72,1572000.0,1,Jan-2024
100239,2024-01-01,2024,1,Jan,Haryana,Gurugram,Taigun,SUV,Petrol,17.1,36-45,Female,Salaried - Private,Loan/Finance,Referral,4,0,17.1,1710000.0000000002,1,Jan-2024
100240,2024-01-01,2024,1,Jan,Haryana,Gurugram,Tiguan,SUV,Petrol,35.66,36-45,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,35.66,3565999.9999999995,1,Jan-2024
100241,2024-01-01,2024,1,Jan,Haryana,Gurugram,Tiguan,SUV,Petrol,40.38,65+,Female,Self-Employed/Business,Loan/Finance,Online Enquiry,5,0,40.38,4038000.0000000005,1,Jan-2024
100242,2024-01-01,2024,1,Jan,Haryana,Gurugram,Vento,Sedan,Petrol,14.3,36-45,Female,Salaried - Private,Loan/Finance,Auto Expo/Event,4,0,14.3,1430000.0,1,Jan-2024
100243,2024-01-01,2024,1,Jan,Haryana,Gurugram,Vento,Sedan,Petrol,15.15,36-45,Male,Salaried - Private,Loan/Finance,Online Enquiry,3,0,15.15,1515000.0,1,Jan-2024
100244,2024-01-01,2024,1,Jan,Haryana,Gurugram,Polo,Hatchback,Petrol,9.47,26-35,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,0,9.47,947000.0000000001,1,Jan-2024
100245,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,17.01,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Auto Expo/Event,4,0,17.01,1701000.0000000002,1,Jan-2024
100246,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,15.33,26-35,Male,Retired,Loan/Finance,Exchange Mela,4,0,15.33,1533000.0,1,Jan-2024
100247,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Virtus,Sedan,Petrol,15.69,56-65,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,4,0,15.69,1569000.0,1,Jan-2024
100248,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,16.74,36-45,Male,Retired,Loan/Finance,Showroom Walk-in,4,0,16.74,1673999.9999999998,1,Jan-2024
100249,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Taigun,SUV,Petrol,19.57,26-35,Male,Self-Employed/Business,Loan/Finance,Referral,4,0,19.57,1957000.0,1,Jan-2024
100250,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Vento,Sedan,Petrol,12.66,46-55,Male,Salaried - Private,Loan/Finance,Exchange Mela,5,1,12.66,1266000.0,1,Jan-2024
100251,2024-01-01,2024,1,Jan,Andhra Pradesh,Vijayawada,Ameo,Sedan,Petrol,9.18,46-55,Male,Self-Employed/Business,Loan/Finance,Auto Expo/Event,4,1,9.18,918000.0,1,Jan-2024
100252,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,14.66,46-55,Male,Salaried - Private,Loan/Finance,Online Enquiry,5,1,14.66,1466000.0,1,Feb-2024
100253,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,15.82,26-35,Male,Salaried - Government,Loan/Finance,Online Enquiry,4,0,15.82,1582000.0,1,Feb-2024
100254,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,16.42,36-45,Male,Professional (Doctor/CA/Lawyer),Loan/Finance,Referral,2,0,16.42,1642000.0000000002,1,Feb-2024
100255,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,17.8,36-45,Female,Salaried - Government,Cash/Full Payment,Showroom Walk-in,5,0,17.8,1780000.0,1,Feb-2024
100256,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Virtus,Sedan,Petrol,14.69,26-35,Male,Salaried - Private,Loan/Finance,Showroom Walk-in,1,0,14.69,1469000.0,1,Feb-2024
100257,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,17.11,46-55,Female,Salaried - Private,Cash/Full Payment,Showroom Walk-in,5,0,17.11,1711000.0,1,Feb-2024
100258,2024-02-01,2024,2,Feb,Maharashtra,Mumbai,Taigun,SUV,Petrol,18.65,26-35,Male,Salaried - Private,Loan/Finance,Exchange Mela,3,0,18.65,1864999.9999999998,1,Feb-2024
